year_range,fips_st,fips_cnty,deaths,exp_tot,exp_correction,exp_police,rev_tot,rev_gen_ownsource,rev_int_gov,rev_prop_tax,rev_tax,pop_tot,pop_wht,pop_blk,pop_lat,pop_pct_pov,pop_pct_deep_pov,pop_med_income,pop_pc_income,violent.yr,property.yr,murder.yr,ft_sworn,cbsa,metroname
2007-2011,27,027,0,226793520,6290519.999999999,13021240,204872800,102086720,61016680,25462160,28113280,58032,52597,876,2108,0.13045733232074389,0.058088058,64613.92,29476.04,129,350.5,0.16666666666666666,29.333333333333332,22020,"Fargo, ND-MN Metropolitan Statistical Area"
2007-2011,27,029,0,27978120,947360,1807920,28703520,12097440,11354680,7058080,7099e3,8654,7522,81,115,0.16227657572906867,0.050799624,48537.32,26617.84,115,154.25,0,0,NA,NA
2007-2011,27,031,1,27531720,466240,2249360,29665760,14453440,10227520,6258280,8177800,5213,4579,41,31,0.091209004,0.033184552687754706,61375.04,37821.24,52.25,138.5,0,12,NA,NA
2007-2011,27,033,0,66907920,1029200,2291520,61820200,33904080,14007039.999999998,8822600,8947840,11695,10479,61,676,0.1166652024949486,0.044276553,53457.64,27314.72,27.545454545454547,60.63636363636363,0.090909091,6.909090909090909,NA,NA
2007-2011,27,037,3,893643200,20296320,95550680,917662e3,679745680,166911440,325599200,350247920,396547,328506,18077,22865,0.060263109,0.025443860489761355,91416.52,43179.28,164.25,850.8636363636364,0.34090909090909094,43.81818181818182,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area"
2007-2011,27,043,0,55268040,476159.99999999994,3536480,53233200,25013280,14582400,10296960,10780560,14690,13692,77,742,0.11831124202258222,0.045795637842765975,53585.36,28749.4,16.25,36.55,0.05,4.6,NA,NA
2007-2011,27,049,0,137573040,4663640,11961039.999999998,138898600,96427360,31872960,48658840,51326080,46051,43062,485,1285,0.081714387,0.034805505,69562.76,34715.04,95.4375,252.4375,0.0625,20.25,NA,NA
2007-2011,27,051,0,27196920,104160,1390040,26385960,11429080,13135320,5598600,5620920,6055,5871,11,91,0.12403100775193798,0.034883721,54283.48,29969.56,31,89.75,0,7,NA,NA
2007-2011,27,053,8,4874731400,114111e3,418328880,5014227680,3101150720,1287845400,1409866360,1630936040,1146195,828629,132736,75076,0.12297328187580996,0.057407633,78077.84,45703.92,526.6287878787879,1273.2954545454545,1.3409090909090908,68.48484848484848,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area"
2007-2011,27,055,0,44451520,297600,4592960,39826320,18848e3,14919680,10223800,10406080,19108,18582,68,124,0.090088176,0.029321152,65741.08,31980.84,11.842105263157894,40.21052631578947,0,5.052631578947368,29100,"La Crosse, WI-MN Metropolitan Statistical Area"
2007-2011,27,057,0,51197120,0,3330640,61615600,25132320,31017360,15471480,15814960,20318,19068,52,316,0.11972605478904219,0.055788842,56708.92,30837.56,119,293.5,0.125,11.5,NA,NA
2007-2011,27,059,0,91035840,808480,9058200,78510600,41300680,26952640,22830880,24556960,37910,36020,214,625,0.082368632,0.039103761,72814.04,31228.16,97.125,350.875,0,16.5,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area"
2007-2011,27,061,0,189574920,4797560,10665240,192155360,126549440,46208600,36691600,37262e3,44955,41901,112,458,0.11358994144614407,0.043143751985838134,58411.44,29843.079999999998,179.25,331.625,0.125,26,NA,NA
2007-2011,27,063,0,45685320,1209e3,1966639.9999999998,43097440,21391240,12793080,10015480,10097320,10326,9772,26,252,0.11187981814587863,0.050207551,58844.2,31922.56,17.25,40.5,0.083333333,6,NA,NA
2007-2011,27,065,0,72864880,2124120,2038560,74013120,50459320,13229560,10134520,10357720,16344,15718,94,202,0.12040980065419984,0.041350367,58110.12,26474,155.42857142857144,232,0.2857142857142857,11.571428571428571,NA,NA
2007-2011,27,067,0,262658039.99999997,8000480,9995640,258597040,184301200,46996e3,29317320,33677159.99999999,41992,35970,741,4569,0.12724848484848486,0.049478788,61894.6,33545.72,141.75,475.75,0.25,34,NA,NA
2007-2011,27,069,0,15027560,212040,1101120,16766040,7719e3,7857880,3503e3,3588560,4575,4445,29,31,0.080099278,0.019855595667870037,62060.76,32206.52,5.5,52,0,5,NA,NA
2007-2011,27,071,0,62198400,404240,3914680,51959720,27938440,20755120,6956400,7262680,13365,12576,32,185,0.12561087354917533,0.045204643,51007.4,30787.96,71.75,152.25,0,15,NA,NA
2007-2011,27,073,0,25591120,0,1727320,22591560,7882680,10802880,4460280,4507400,7298,7088,41,101,0.090742825,0.031373101,59853.56,31643.56,6.833333333333333,23.25,0,3.666666666666667,NA,NA
2007-2011,27,075,0,59899440,1124680,3566240,58327120,24881840,20288880,10469320,10982680,10877,10435,9,88,0.11242324043457723,0.041473784,58838,33077,24.2,46.8,0.1,10.600000000000001,NA,NA
2007-2011,27,077,0,19096e3,458800,882880,19283240,5689120,9648440,3077680,3145880,4085,3908,53,15,0.15850356879153335,0.091804086,53968.52,32238.76,12.5,47,0,5,NA,NA
2007-2011,27,079,1,88754240,1376400,4462760,71141280,37263240,18487160,17249640,18118880,27754,25757,49,1438,0.091566966,0.031273864504163786,72011.76,32836.44,30.416666666666668,96.5,0.083333333,9.666666666666668,NA,NA
2007-2011,27,081,0,20260360,40920,1372680,20414120,8011640,9180960,4832280,4875680,5898,5763,13,49,0.09440864,0.024908552516983103,57374.8,31706.8,1.25,7,0,4,NA,NA
2007-2011,27,083,0,165300680,311240,7320960,149808120,81696160,21398680,19063760,20033440,25716,22637,500,1529,0.13054297719577368,0.049076,58594.96,29915,90.125,243.375,0,17,NA,NA
2007-2011,27,085,0,245262080,4503680,9748880,240837760,136380160,31104160,30074960,30752e3,36719,34055,308,1854,0.074851046,0.032146321,71080.52,34352.96,39.964285714285715,105.42857142857143,0.035714286,9.857142857142858,NA,NA
2007-2011,27,091,0,77419400,1757080,4961240,73260440,34594760,12247480,14044240,14490640,20821,19750,92,711,0.092527558,0.030045849185445322,55540.84,31438.96,65.75,186.125,0,14.5,NA,NA
2007-2011,27,093,0,88822440,0,6097080,88637680,58597440,17035120,13079520,13507320,23348,22267,50,718,0.094415358,0.034773124,64391.96,30709.84,100.25,183.75,0,13.5,NA,NA
2007-2011,27,095,0,70531200,3984120,3945680,61618080,27273800,18111440,16341960,16908640,26095,23674,108,393,0.13436296470958106,0.053525112001886345,57164,27554.04,94.16666666666667,227.58333333333334,0,13.666666666666666,NA,NA
2007-2011,27,097,1,80240400,0,7471e3,72057640,40401680,26610400,19267120,20234320,33178,32143,38,402,0.13055555555555556,0.046520147,57106.96,28710.96,90.5,241.5,0.25,16,NA,NA
2007-2011,27,101,0,33509760.000000004,64480.00000000001,1980280,33388239.999999996,18240400,13370920,6018960,6121880,8729,8347,12,217,0.099268548,0.044467665,59312.92,31426.56,7.25,36.75,0,7,NA,NA
2007-2011,27,103,0,96087600,832040,6467840,95976e3,59522480,22565520,21001880,21957920,32471,29772,683,1165,0.1126005361930295,0.063350213,74247.48,32373.92,60.833333333333336,198.66666666666666,0.16666666666666666,12.666666666666668,NA,NA
2007-2011,27,117,0,57269400,488560,1917040,49908760,35158960,12423560,5968120,6196280,9572,8895,70,309,0.1126082771896054,0.040851246,52349.08,28904.4,41.25,81.75,0,11,NA,NA
2007-2011,27,123,11,1552773880,67277440,195188400,1627537200,1008619720,544327760,456838320,537528840,506608,343197,53578,35673,0.16373470801266624,0.072184883,65364.12,36501.88,739.21875,2273.5625,2.28125,128.75,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area"
2007-2011,27,125,0,13157640,150040,1151960,13026200,5601080,7028320,2370880,2442800,4101,3899,27,98,0.1039186507936508,0.044642857142857144,59171.56,27785.92,13,13.25,0,6,NA,NA
2007-2011,27,127,0,70787880,249240,4181279.9999999995,75018760,45303400,18857920,12404960,12936920,16039,14216,106,334,0.10486080142702427,0.04045359,56019.48,30371.32,47.25,100.58333333333333,0,9.583333333333332,NA,NA
2007-2011,27,133,0,38715280,7439.999999999999,1904639.9999999998,36558920,13308920,14512960,5789560,6347560,9625,9193,55,186,0.11145411965084097,0.042367469,55192.4,28636.56,49,86.75,0,11,NA,NA
2007-2011,27,135,0,74688920,624960,4198640,74272280,19728400,39104640,8005440,8182760,15769,14864,57,123,0.11430979705634442,0.058613758672113075,60278.88,29425.2,24.416666666666664,58.083333333333336,0,8,NA,NA
2007-2011,27,137,2,895225440,24471400,59350120,8866e5,473188960,274203680,176526400,204870320,199849,184709,2803,2486,0.16023890963483645,0.070025418,56294.76,31726.64,158.45098039215685,521.3137255,0.27450980392156865,29.372549019607842,20260,"Duluth, MN-WI Metropolitan Statistical Area"
2007-2011,27,143,0,60039560,396800,3543920,61430840,42412960,13821039.999999998,14219080,14701440,15219,13844,81,1046,0.12061242227719463,0.050010029,65077.68,30458.12,1.5,19,0,11,NA,NA
2007-2011,27,147,1,158281040,4622720,7386680,163827560,61629240,28887040,25806880,27405240,36529,32612,941,2209,0.088147757,0.029095157297432617,71039.6,32381.36,81.7,262.9,0.2,22.2,NA,NA
2007-2011,27,153,0,63625640,1929440,4366040,58702840,25292280,26010240,13395720,14422440,24848,23125,82,1186,0.15504572175048986,0.055029393,54810.48,26543.44,32.666666666666664,140.25,0,8.333333333333334,NA,NA
2007-2011,27,155,0,28624160,1160640,1311920,27547840,20534400,6257040,4775240,4788880,3603,3373,4,66,0.082046884,0.032875929102344194,55518.52,31921.32,9.8,25.2,0.1,4.2,NA,NA
2007-2011,27,157,0,69649560,1962920,6772880,65760920,33236960,18441280,14287280,17315360,21701,20762,125,563,0.07627277,0.024427837459131248,64909.04,33900.36,21.333333333333332,77.33333333333333,0,11.333333333333334,40340,"Rochester, MN Metropolitan Statistical Area"
2007-2011,27,161,0,63745920,725400,4372240,58728880,32014320,15154039.999999998,12832760,14754760,19154,17376,279,934,0.083805713,0.035289540958097144,64922.68,30265.92,36.6875,84.1875,0.125,8,NA,NA
2007-2011,27,163,6,488336800,11033520,58986800,505588920,389361240,96426120,191305960,210408160,235802,202627,7598,7888,0.056933638052195944,0.027039519297434714,98668.04,45614.64,128.675,594.225,0.175,30.2,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area"
2007-2011,27,165,0,46387159.99999999,787400,3643120,40354560,15893080,12691400,7965760,8108360,11190,8598,142,2252,0.10448438634713145,0.037944808,61140.68,29991.88,31.5,87.125,0.25,8,NA,NA
2007-2011,27,167,0,29132560,126480,1820320,25721320,9696800,12005680,5336960,5417560,6613,6340,13,137,0.069644796,0.019078641,64426.68,31146.32,12.75,55,0.125,6.5,NA,NA
2007-2011,27,171,1,321182320,5506840,24101880,272032440,176965360,44519720,76066560,84389440,123019,115299,1136,2969,0.056188051956555546,0.021935029751430277,86395.76,36246.44,127.66666666666666,821.9166666666666,0.16666666666666666,53.666666666666664,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area"
2007-2011,27,173,0,61393640,1432200,1894720,59177760,37745600,15612840,8785400,9037120,10446,9627,69,359,0.13753413968006242,0.05218494,62917.6,29410.32,23.5,47.125,0,6,NA,NA
2007-2011,28,001,3,106006360,1375160,8363799.999999999,117175040,93441440,20743960,20069400,23946880,32431,12744,18960,509,0.3148265383641428,0.1520321600405166,33212.159999999996,21388.76,414.125,708.125,1.625,39,NA,NA
2007-2011,28,003,2,186145080,214520,5633320,186210800,152324080,18151120,10341600,11312520,36881,31208,4275,979,0.20245077791546193,0.088255542,39954.04,22220.8,46.5,92.5,0,39,NA,NA
2007-2011,28,005,0,11850680,460040,1078800,12170600,6816280,4011400,4100680.0000000005,4285440,13213,7530,5593,36,0.2445879225218382,0.10877326243828332,38938.48,21924.44,20,7.25,0,3,NA,NA
2007-2011,28,007,0,44559400,311240,2189840,45031840,27007200,8746960,8130680,8843680,19552,10887,8272,308,0.26749206679498516,0.11111689122405452,36958.2,21949.24,85.39999999999999,171.6,1.2,18.400000000000002,NA,NA
2007-2011,28,011,1,52522680,4962480,8350160,55258120,36053e3,13948760,19217520,21164320,34592,11323,22737,84,0.34567109482363717,0.16396396396396395,33694.52,19981.36,169,264.93333333333334,1.1333333333333333,19.133333333333333,NA,NA
2007-2011,28,013,0,28459240,252960,1948040,29442560,22994560,5241480,5897440,6259519.999999999,14937,9841,4265,735,0.21708330495197875,0.07199782,37067.32,19882.16,14,2,0,5,NA,NA
2007-2011,28,015,0,13995880,3158280,1150720,13239480,10734680,2197280,4876920,5005880,10578,6826,3645,7,0.23852941176470588,0.11029411764705882,35703.32,20350.88,7.75,22,0,5,NA,NA
2007-2011,28,017,0,32630600,0,3123560,34504240,16096440,5937120,6913e3,8440680,17497,9259,7318,591,0.24911465892597967,0.09904209,37689.8,19812.72,48.5,47.75,1.5,13,NA,NA
2007-2011,28,019,0,10134520,0,1461960,10170480,6357480,3026840,2936320,3082640,8586,5793,2701,21,0.22353917269171505,0.046936115,36991.68,20564.16,40.2,48.6,0.4,5.6,NA,NA
2007-2011,28,021,0,30195240,447640,1806680,32615720,16423800,15569440,3185560,3686520,9775,1447,8303,9,0.3788279356686495,0.17415730337078653,27185.76,15175.12,91.625,59.875,0.75,9,NA,NA
2007-2011,28,025,0,39177800,0,3454640,40618680,13384560,5090200,10567280,10977720,20748,8342,11972,101,0.24219896312237113,0.11077961459454172,40819.56,22390.68,295,333.5,0.5,24,NA,NA
2007-2011,28,029,0,40301240,822120,4780200,41976480,31332320,8285680,11341039.999999998,12123480,29459,13446,15125,741,0.21765323992994745,0.10385288966725044,47310.96,22100.52,58.5,181.5,0,13,27140,"Jackson, MS Metropolitan Statistical Area"
2007-2011,28,031,0,38746280,409200,2223320,37317800,24120480,8482840,6956400,7461080,19575,12207,6743,322,0.2838888019610911,0.096124759,38597.48,20977.079999999998,75.2,141.4,0,6.6000000000000005,NA,NA
2007-2011,28,033,4,237938639.99999997,7035760,33535800.000000004,230208480,139062280,42344760,90150480,100516880,158486,112988,31413,7591,0.094528311,0.040122750838670326,74070.16,31080.6,403,898.25,0.95,69.4,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area"
2007-2011,28,035,0,543560200,3113640,16350640,568781800,492410200,69664440,42701880,53576680,74802,44077,26846,2524,0.26797534809404244,0.11143289203378225,44398.2,25095.12,316.90909090909093,1010.5454545454545,2.090909090909091,84.72727272727273,25620,"Hattiesburg, MS Metropolitan Statistical Area"
2007-2011,28,037,0,10318039.999999998,132680,905200,10655320,5065400,5221640,3400080,3614600,8112,5195,2843,5,0.251058003,0.084017924,41230,27451.12,66.5,27,0,0,NA,NA
2007-2011,28,039,1,57905520,3226480,2803640,65397600,52935600,12046600,9588920,10091120,22361,19740,1950,472,0.14721399481673456,0.078026657,56252.6,25455.96,86.83333333333333,92.66666666666667,0.3333333333333333,14,37700,"Pascagoula, MS Metropolitan Statistical Area"
2007-2011,28,041,0,27604880,0,1718640,26414480,9608760,16617240.000000002,6064840,6222320,14249,10237,3525,273,0.18763066202090592,0.047299652,50100.96,18301.16,40.666666666666664,31,0.6666666666666666,8,NA,NA
2007-2011,28,043,0,93890319.99999999,872960,6429400,88531040,71157400,14100039.999999998,12705039.999999998,13729280,22032,12463,9237,129,0.22490470139771285,0.096192762,41072.52,24943.84,217.125,389.625,1.375,29.5,NA,NA
2007-2011,28,047,1,918584559.9999999,19735840,65997759.99999999,960329160,618551680,329016640,124214520,157835880,185120,125077,40894,9340,0.16811926733235688,0.073584202,55242,28657.64,1064.4444444444443,1657.1666666666667,2.2777777777777777,89.22222222222221,25060,"Gulfport-Biloxi, MS Metropolitan Statistical Area"
2007-2011,28,051,0,27978120,2677160,3713800,27681760,15514880,7265160,7544160,8040160,19372,3163,16050,14,0.4317937701396348,0.17234156820622987,27601.16,14837.84,19,13,0,7,NA,NA
2007-2011,28,053,0,21465640,286440,2048480,20514560,14914720,4604120,7037e3,7340800,9504,2222,7138,170,0.42002141327623127,0.1273019271948608,31905.2,16675.52,57.25,27,0.75,8.5,NA,NA
2007-2011,28,057,0,21175480,518320.00000000006,2165040,22334880,12568640,5204280,6842320,6983680,23350,21338,1533,275,0.1293257224402426,0.059088477,46833.56,22700.68,16.75,44.75,0,10,NA,NA
2007-2011,28,059,4,583665520,3950640,25437360,646744320,515939200,109950800,89971920,100629720,138511,97265,30167,6002,0.14977265084725938,0.065638844,61528.8,29198.28,397.3888888888889,1112.8333333333333,1.611111111111111,50.22222222222222,37700,"Pascagoula, MS Metropolitan Statistical Area"
2007-2011,28,061,0,33556880,481120,2106759.9999999995,33326239.999999996,20148760,11840760,7604920,8309240,17229,7929,9021,69,0.20990110597460354,0.069986541,35853.36,23183.04,9.75,31.25,0,5,NA,NA
2007-2011,28,063,0,19835040,2856960,1843879.9999999998,21476800,16540360,4641320,4322640,4527240,7845,1094,6721,10,0.42771920088790233,0.13387902330743617,25265,15942.68,56.5,43.75,0,8,NA,NA
2007-2011,28,067,1,290725440,1612e3,10070039.999999998,286659480,190674800,91639720,25663040,28748160,67497,44391,18649,3162,0.22993735875384871,0.096434151,46677.32,24172.56,777.7142857142857,927.2857142857142,2.142857142857143,46.714285714285715,NA,NA
2007-2011,28,069,0,18468560,2489920,1489240,15988560,11124039.999999998,4408200,4761600,4919080,10394,3708,6212,149,0.28788505271862724,0.11711804837709323,31724.16,17895.68,31.666666666666668,32.333333333333336,1,7,NA,NA
2007-2011,28,071,0,65605920,1279680,7256480,69209360,31647280,14366640,16320880,19072440,46702,33007,11212,1088,0.2382112236944661,0.14852883865939204,51045.84,27098.96,94.125,293.5,0.125,40.5,NA,NA
2007-2011,28,073,0,44827240,1754600,6589360,47005920,34185560,11368320,24213480,25367920,54275,41766,10119,1147,0.16976532112482087,0.058213761,62093,33974.76,285.57142857142856,353.2857142857143,0.5714285714285714,25.142857142857142,25620,"Hattiesburg, MS Metropolitan Statistical Area"
2007-2011,28,075,0,117347400,2838360,16645759.999999998,119150360,71709200,39782920,37129320,41340360,79882,43468,33726,1458,0.23423673296880365,0.095094698,43920.8,25653.12,340.125,1331.5,3.5,75,NA,NA
2007-2011,28,079,2,25938320,3350480,2943759.9999999995,24127920,12635600,9660840,6924160,7537960,23634,11615,9607,976,0.24138237,0.10979992014551263,40345.88,19293.16,30.333333333333336,47.166666666666664,0,14,NA,NA
2007-2011,28,081,0,199922720,2582920,21675200,195623639.99999997,70914360,52044040,34117360,37063600,82340,56739,22151,1965,0.18214979041212764,0.073386668,51026,27723.92,762.7777777777778,965.4444444444445,0.5555555555555556,71.88888889,NA,NA
2007-2011,28,083,1,226864200,3374040,8605600,246353280,191682920,11861840,20295079.999999996,21721079.999999996,32706,8204,23364,751,0.4038032786885246,0.17518032786885246,27717.72,15814.96,549.7,630.8,1.6,31.6,NA,NA
2007-2011,28,085,2,38871520,0,5885040,39806480,21610720,15858360,12364039.999999998,13963640,34751,23594,10538,364,0.18471075594206304,0.061903223,47663.12,26095.8,136.25,302.25,1,27,NA,NA
2007-2011,28,087,1,123251040,3809279.9999999995,10559840,160717639.99999997,86621440,24543320,26419440,28307960,59533,31821,25828,967,0.23770718709989966,0.094034396,46656.24,26817.48,373.5,785.875,1.625,53.5,NA,NA
2007-2011,28,089,3,148104360,2427920,21318079.999999996,135664680,83362720,47019560,46447920,53554360,93807,52787,35929,2620,0.130489934,0.05519477,74065.2,39956.52,234.33333333333334,460.5333333333333,1.2666666666666666,54.53333333333333,27140,"Jackson, MS Metropolitan Statistical Area"
